season,week,date,game_id,team,opponent,player,position,is_home,expected_td,anytime_td_prob,exp_rush_td,exp_rec_td
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Carson Wentz,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Jalen Nailor,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Jordan Mason,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Josh Oliver,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Max Brosmer,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Myles Price,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Tai Felton,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-08,2025_01_MIN_CHI,Minnesota Vikings,Chicago Bears,Zavier Scott,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Gunner Olszewski,WR,0,0.7992891467234806,0.5503515153637515,0.0,0.7992891467234806
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Tyrone Tracy Jr.,RB,0,0.6790613520145152,0.49290724936527464,0.38121362599324016,0.2978477260212751
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Theo Johnson,TE,0,0.39895886281627463,0.3289816954110387,0.0,0.39895886281627463
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Russell Wilson,QB,0,0.2021446581645091,0.18302326296142346,0.2021446581645091,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Beaux Collins,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Cam Skattebo,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Chris Manhertz,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Daniel Bellinger,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Darius Slayton,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Devin Singletary,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Jalin Hyatt,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Jameis Winston,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Jaxson Dart,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Malik Nabers,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Thomas Fidone II,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,New York Giants,Washington Commanders,Wan'Dale Robinson,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Terry McLaurin,WR,1,1.0610864742822461,0.6539204005890493,0.0,1.0610864742822461
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Austin Ekeler,RB,1,0.8738195683601069,0.582645612657982,0.5177457820101494,0.35607378634995746
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Zach Ertz,TE,1,0.5473737747991324,0.42153299811658973,0.0,0.5473737747991324
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Jayden Daniels,QB,1,0.2482661628397349,0.21984773190155016,0.2482661628397349,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Ben Sinnott,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Chris Rodriguez Jr.,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Colson Yankoff,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Deebo Samuel Sr.,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Jacory Croskey-Merritt,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Jaylin Lane,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Jeremy McNichols,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,John Bates,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Josh Johnson,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Luke McCaffrey,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Marcus Mariota,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_NYG_WAS,Washington Commanders,New York Giants,Noah Brown,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Garrett Wilson,WR,1,1.0585814243855403,0.6530523671446768,0.0,1.0585814243855403
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Mason Taylor,TE,1,0.5864215666042125,0.4436855386284956,0.0,0.5864215666042125
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Justin Fields,QB,1,0.1742041512722691,0.1598746325126622,0.1742041512722691,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Kene Nwangwu,RB,1,0.1566964902805902,0.14503649082238346,0.1566964902805902,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Isaiah Davis,RB,1,0.08207911395649965,0.07880092389026305,0.08207911395649965,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Braelon Allen,RB,1,0.07710462220156027,0.07420700996126306,0.07710462220156027,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Breece Hall,RB,1,0.07710462220156027,0.07420700996126306,0.07710462220156027,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Andrew Beck,FB,1,0.07423126447875045,0.0715430501016392,0.07423126447875045,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Allen Lazard,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Arian Smith,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Jelani Woods,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Jeremy Ruckert,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Josh Reynolds,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Stone Smartt,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Tyrod Taylor,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,New York Jets,Pittsburgh Steelers,Xavier Gipson,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,DK Metcalf,WR,0,0.6464021916305986,0.476072619779463,0.0,0.6464021916305986
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Kenneth Gainwell,RB,0,0.5462362531025472,0.42087460495392925,0.3253267221033444,0.22090953099920277
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Pat Freiermuth,TE,0,0.4159104772201408,0.34026067046045294,0.0,0.4159104772201408
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Aaron Rodgers,QB,0,0.17502782266573125,0.16056633483796812,0.17502782266573125,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Ben Skowronek,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Calvin Austin III,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Connor Heyward,FB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Darnell Washington,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Jaylen Warren,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Jonnu Smith,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Kaleb Johnson,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Mason Rudolph,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Roman Wilson,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Scott Miller,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_PIT_NYJ,Pittsburgh Steelers,New York Jets,Skylar Thompson,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Jauan Jennings,WR,0,0.972257891231268,0.621771924594646,0.0,0.972257891231268
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,George Kittle,TE,0,0.6787193903705958,0.4927338134421213,0.0,0.6787193903705958
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Brock Purdy,QB,0,0.19152657856495467,0.17430232104455756,0.19152657856495467,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Isaac Guerendo,RB,0,0.1863281433113718,0.16999880904864462,0.1863281433113718,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Christian McCaffrey,RB,0,0.0931640716556859,0.08895598846633357,0.0931640716556859,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Jordan James,RB,0,0.0931640716556859,0.08895598846633357,0.0931640716556859,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Kyle Juszczyk,FB,0,0.07656160450045961,0.07370415146194043,0.07656160450045961,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Brian Robinson,RB,0,0.0030052926340543833,0.0030007812626082764,0.0030052926340543833,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Jake Tonges,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Jordan Watkins,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Luke Farrell,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Mac Jones,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Ricky Pearsall,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,San Francisco 49ers,Seattle Seahawks,Skyy Moore,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Jaxon Smith-Njigba,WR,1,0.8112294397180967,0.5556885238839471,0.0,0.8112294397180967
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Kenneth Walker III,RB,1,0.6032619768184094,0.45297565809966456,0.38359385419596553,0.2196681226224439
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,AJ Barner,TE,1,0.37850076947089994,0.31511255594608456,0.0,0.37850076947089994
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Sam Darnold,QB,1,0.16595934149708955,0.1529193254786808,0.16595934149708955,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Brady Russell,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Cody White,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Cooper Kupp,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Dareke Young,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Drew Lock,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Elijah Arroyo,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Eric Saubert,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,George Holani,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Jake Bobo,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Jalen Milroe,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Nick Kallerup,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Robbie Ouzts,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Tory Horton,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_SF_SEA,Seattle Seahawks,San Francisco 49ers,Zach Charbonnet,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Jamal Agnew,WR,1,0.860970275896019,0.5772483025253767,0.0,0.860970275896019
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Bijan Robinson,RB,1,0.6851133171228274,0.4959668892433041,0.4004277891176379,0.28468552800518954
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Charlie Woerner,TE,1,0.49954890587195994,0.3931956761487915,0.0,0.49954890587195994
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Michael Penix Jr.,QB,1,0.24107112954723153,0.21421426818283384,0.24107112954723153,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Casey Washington,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Darnell Mooney,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,David Sills,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Drake London,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Feleipe Franks,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,KhaDarel Hodge,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Kirk Cousins,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Kyle Pitts,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Nate Carter,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Ray-Ray McCloud,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Teagan Quitoriano,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Atlanta Falcons,Tampa Bay Buccaneers,Tyler Allgeier,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Mike Evans,WR,0,1.0429926867921173,0.6476015159764337,0.0,1.0429926867921173
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Sean Tucker,RB,0,0.8702331956504277,0.5811461370409341,0.49752642253244983,0.37270677311797784
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Cade Otton,TE,0,0.5518411956384376,0.4241114897635677,0.0,0.5518411956384376
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Baker Mayfield,QB,0,0.26965786490955107,0.23635928206647372,0.26965786490955107,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Bucky Irving,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Chris Godwin Jr.,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Devin Culp,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Emeka Egbuka,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Josh Williams,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Kameron Johnson,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Ko Kieft,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Payne Durham,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Rachaad White,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Ryan Miller,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Sterling Shepard,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Teddy Bridgewater,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TB_ATL,Tampa Bay Buccaneers,Atlanta Falcons,Tez Johnson,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Courtland Sutton,WR,1,0.851799986200618,0.5733537170443967,0.0,0.851799986200618
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,J.K. Dobbins,RB,1,0.699936155466097,0.5033829909392336,0.4033096304422545,0.2966265250238425
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Evan Engram,TE,1,0.44844665974489545,0.3613806252484374,0.0,0.44844665974489545
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Bo Nix,QB,1,0.2193438341001735,0.19695444376682125,0.2193438341001735,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Adam Trautman,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Jaleel McLaughlin,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Jarrett Stidham,QB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Lucas Krull,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Marvin Mims Jr.,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Nate Adkins,TE,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Pat Bryant,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,RJ Harvey,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Trent Sherfield,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Troy Franklin,WR,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Denver Broncos,Tennessee Titans,Tyler Badie,RB,1,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Calvin Ridley,WR,0,0.8041625275187203,0.5525374927768317,0.0,0.8041625275187203
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Tony Pollard,RB,0,0.7411173112134364,0.5234188715069765,0.42431471362003964,0.3168025975933967
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Chig Okonkwo,TE,0,0.5146180834168909,0.40227116641491134,0.0,0.5146180834168909
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Cam Ward,QB,0,0.21343258519631095,0.1921933835605718,0.21343258519631095,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Brandon Allen,QB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Bryce Oliver,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Chimere Dike,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,David Martin-Robinson,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Elic Ayomanor,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Gunnar Helm,TE,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Julius Chestnut,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Kalel Mullings,RB,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Tyler Lockett,WR,0,0.0,0.0,0.0,0.0
2025,1,2025-09-07,2025_01_TEN_DEN,Tennessee Titans,Denver Broncos,Van Jefferson,WR,0,0.0,0.0,0.0,0.0
